type,cat,title,author,pub_date,tags,volume
아티클,인문,"히딩크와 벤투, 두 감독의 리더십은 어떻게 다른가",이성모,2024-08-30,스포츠와 리더십#월드컵#상황 별 리더십,6 min read
영상,인문,굿 맨 콤플렉스와 혜이불비,김성회,2024-08-30,#인문경영#자기성찰#인간다움,
영상,관계,조직의 피로도를 낮추는 리더의 릴렉스 타임,이동환,2024-08-29,#감정수업#리더의 관계#릴렉스타임,
아티클,성과,"10명 중, 단 1명만 몰입하면 벌어지는 일",김봉준,2024-08-29,조직문화#성과관리#조용한퇴사,9 min read
영상,관계,"관점 전환의 알아차림, 리더의 리프레임",이동환,2024-08-28,#감정수업#리더의 관계#스트레스 반응,
아티클,조직,변화에 맞서라: 팀장이 알아야 할 변화 관리 비법,장성민,2024-08-28,변화관리#목적의변화#용기,8 min read
아티클,성과,팀장이 알아야 할 목표 설정 코칭법,권은숙,2024-08-27,성과관리#목표수립#코칭질문#######,7 min read
영상,성과,목표 & 과제 수립과 워크샵 운영,최현진,2024-08-27,#성과평가#목표설정#워크샵,
영상,조직,글로벌 애자일 기업의 소통 방식,김남준,2024-08-26,#애자일 조직#소통 방식#조직문화 구축,
아티클,조직,작은 승리들이 만드는 큰 변화: 구성원 주도 팀 혁신의 비밀,정석훈,2024-08-26,팀성장#변화#피드백,8 min read
아티클,경영,어떻게 벤치마킹할 것인가,김용진,2024-08-23,벤치마킹#시행착오#경영혁신,8 min read
영상,인문,새로운 경험이 노화를 막는다,한소원,2024-08-23,#호기심#스마트 에이징#삶의 통찰,
아티클,조직,"리더십의 또 다른 이름, 팔로워십",김희봉,2024-08-22,팔로워십#팔로워#조직문화,9 min read
영상,인문,"위대한 리더, 위대한 팔로워. 살라미스 해전",이세환,2024-08-22,#테미스토클레스#밀리터리 세계사#리더십,
아티클,관계,"구성원들과 어디까지, 어떻게 친해져야 할까?",장한별,2024-08-21,친밀도#성과#대화,13 min read
영상,관계,글쓰기는 쓰기가 아니다,강원국,2024-08-21,#글쓰기#리더의 관계#읽기와 듣기,
아티클,조직,주도성을 키워주는 팀장의 역할,정석훈,2024-08-20,주도성#테슬라#임파워먼트,10 min read
영상,인문,만물은 원자로 되어있다,김상욱,2024-08-20,#접근법#과학철학#융합적 사고,
아티클,조직,구찌의 혁신 전략:  MZ세대를 사로잡은 브랜드 변신의 비밀,휴넷,2024-08-19,역멘토링#구찌#MZ세대,7 min read
영상,인문,나의 전성기는 환갑부터 시작되었다,조정육,2024-08-19,#성장 마인드셋#강세황#사람공부,
영상,생각,리더십은 힘이다 '역학',진원재,2024-08-16,#정체성#벡터#리더십의 본질,
아티클,경영,전체 최적화를 지향하라,김용진,2024-08-16,분업화#상호작용#조직시스템,8 min read
영상,관계,질문력을 통해 협상력을 향상시켜라!,쟈스민 한,2024-08-14,#스타 퀘스천#말의 공식#인간관계 스킬업,
아티클,생각,팀장의 역설적 상황과 해법：조직 성과 vs 팀원 사기,정영재(리더와 촉진연구소),2024-08-14,성과와사기#자기결정이론#조직지원인식,9 min read
영상,조직,편집의 리더십과 스토리텔링,장은지,2024-08-13,#혁신#리셋하고 리드하라#조직문화 구축,
아티클,조직,무늬만 팀제? 여전히 남아있는 수직적 구조의 그림자,휴넷,2024-08-13,팀제#호칭#조직문화,8 min read
아티클,조직,"앞장서는 리더, 책임지는 리더, 숨는 리더",태준열,2024-08-12,책임감#팀워크#솔선수범,11 min read
영상,경영,나폴레옹의 운명을 바꾼 지도력(地圖力),김이재,2024-08-12,#지도력#혁신#지도로 읽는 부와 권력의 미래,
영상,생각,하워드 슐츠의 비전 리더십,문성후,2024-08-09,#리더를 위한 리더#정체성#비전제시,
아티클,인문,"건축, 시간과 동행하다 PART-2",임우진,2024-08-09,건축물#현대건축#시공방식,7 min read
아티클,성과,성과평가 면담: 설득할 것인가? 성장의 기회로 활용할 것인가?,권은숙,2024-08-08,성과평가면담#피드포워드#성과관리피드백,10 min read
영상,관계,"공포와 죄책감, 감정으로 소구하라",이현우,2024-08-08,#죄책감#설득의 법칙#리더의 관계,
아티클,조직,변화혁신 성공의 비결: 개인과 조직의 균형 잡기,휴넷,2024-08-07,변화혁신#커뮤니케이션#코칭전략,10 min read
영상,조직,꼰대와 멀티플라이어의 차이는 무엇일까요?,이종구,2024-08-07,#DEI#멀티플라이어 리더십#오픈과 협업,
영상,생각,"자존, '리더다움'이 아닌 '나다움'을 찾는 법",문성후,2024-08-06,#정체성#자존#리더의 태도,
아티클,조직,구성원을 새로운 목적에 얼라인 시키는 방법,장성민,2024-08-06,목적 기반 조직#변화관리#일하는 방식,10 min read
아티클,조직,리더에게 요구되는 스탠딩오더,김희봉,2024-08-05,셀프리더십#팀리더십#조직리더십,8 min read
영상,인문,러너 하루키의 오늘 오후도 달리기,휴넷리더십센터,2024-08-05,#창의적 사고#가치관#평범과 위대함 사이,
아티클,인문,"건축, 시간과 동행하다 PART-1",임우진,2024-08-02,건축물#노후화#부실공사,8 min read
영상,조직,수평적 커뮤니케이션을 위한 리더의 자세,오용석,2024-08-02,#수평적 커뮤니케이션#DX#조직문화 구축,
아티클,조직,서로 오고 싶어 하는 팀 vs 모두가 떠나고 싶어하는 팀,정석훈,2024-08-01,조직몰입#심리적안전감#내제적보상,11 min read
영상,생각,마크 베니호프의 진성리더십,문성후,2024-07-31,#리더를 위한 리더#정체성#진정성,
아티클,관계,조직 내에서의 현명한 관계 맺기 전략,김지은,2024-07-31,사내정치#건강한 경계#협력,8 min read
아티클,생각,리더의 말하기: 리더의 인격이자 리더십의 수단,한근태,2024-07-30,리더십#말하기#소통,15 min read
영상,생각,사티아 나델라의 임파워링 리더십,문성후,2024-07-30,#권한위임#리더를 위한 리더#정체성,
영상,조직,"스스로 일하고 싶어지는 회사, 3가지 비결",김성남,2024-07-29,#인게이지먼트#주인의식#조직몰입,
아티클,조직,당신의 조직에 필요한 것은 '변화혁신 게임'입니다,휴넷,2024-07-29,변화혁신#아웃사이트#게임화,7 min read
영상,경영,"조용한 사직의 시대, 직원 경험관리가 필요하다",김주수,2024-07-26,#인사/조직#직원경험#HR미래전략,
아티클,경영,혁신은 왜 실패하는가,김용진,2024-07-26,혁신#위기의식#임파워먼트,7 min read
영상,생각,"언러닝으로 체인지하다, SK에코플랜트 박경일 사장",박경일,2024-07-25,#사회적 가치 #혁신#언러닝,
아티클,조직,"리더십 파이프라인 개발, 지속 가능한 팀 성장의 핵심",휴넷,2024-07-25,팀성장#시간부족#관리체계,12 min read
영상,경영,"발티스탄 훈자계곡, 기업문화를 바꾸다",최기의,2024-07-24,#경영지혜#기업문화#전략,
아티클,조직,X세대와 Z세대가 공존하는 조직문화,김현정,2024-07-24,조직문화#MZ세대#세대론#######,12 min read
아티클,조직,리더의 성장 마인드셋,유경철,2024-07-23,성장마인드셋#고정마인드셋#캐롤드웩,6 min read
영상,조직,자기인식을 높이기 위한 리더십 진단,김주수,2024-07-23,#리더십#조직문화 구축#HR Trend,
아티클,조직,팀장으로서 목적 기반의 조직을 만드는 일,장성민,2024-07-22,목적#동기부여#일의본질#######,8 min read
아티클,인문,"안도 다다오, 건축 거장의 비밀 영업 노하우",홍선표,2024-07-19,안도다다오#아이디어#집념,7 min read
영상,조직,MZ의 동기부여와 성과 창출,오용석,2024-07-19,#DX#MZ#조직문화 구축,
영상,성과,올바른 성과 관리를 위한 목표 관리,최현진,2024-07-18,#목표관리#성과평가#목표설정,
아티클,성과,나는 업무 관리 피드백을 하는 관리자인가 성장을 돕는 코치인가,권은숙,2024-07-18,피드백#AAR#AAP,13 min read
아티클,경영,"디지털 전환 시대, 기업의 생존 전략은 무엇인가?",휴넷,2024-07-17,AI#디지털 전환#자동화 및 혁신 전략,6 min read
영상,성과,고성과 창출을 위한 리더의 역할 변화,최현진,2024-07-17,#성과평가#목표설정#리더 역량,
아티클,경영,직원을 잘 떠나보내는 이별의 정석,한준기,2024-07-16,퇴직#조직관리#직원경험,11 min read
영상,생각,"나도, 회사도 살리는 슈퍼스타의 성장마인드셋",장영화,2024-07-16,#성장 마인드셋#내 안의 슈퍼스타#실패 극복,
아티클,생각,통념에 저항하라,한근태,2024-07-15,혁신#고정관념#통념파괴,14 min read
영상,관계,저항 없는 설득 없다,이현우,2024-07-15,#설득의 법칙#심리적 반발#리더의 관계,
영상,생각,"갈망, 결국은 해내는 리더의 공통점",문성후,2024-07-12,#정체성#리더의 태도#결핍과 갈망,
아티클,생각,"격변기의 생존법, 쓸데없는 짓을 하라!",서광원,2024-07-12,맨체스터#자연선택#변화,13 min read
영상,관계,당신은 타인을 절대 설득할 수 없다,쟈스민 한,2024-07-11,#말의 공식#동기부여#인간관계 스킬업,
아티클,성과,싸우지 않고 이기는 법,한순구,2024-07-11,의사결정#게임이론#초격차,10 min read
아티클,생각,불확실성을 극복하는 급진적 거북이 전략,윤정구,2024-07-10,진성리더십#조직문화#진성리더,13 min read
영상,관계,당신이 하는 모든 것이 메세지다,유명훈,2024-07-10,#미닝 아웃#리더의 관계#밀도있는 삶,
아티클,관계,좋은 질문이란 무엇인가?,한근태,2024-07-09,질문의힘#  커뮤니케이션#질문법,10 min read
아티클,성과,시간의 밀도를 높여 타임 푸어에서 탈출하라,구본권,2024-07-08,시간관리#멀티태스킹#몰입,10 min read
영상,조직,공감의 리더십과 회복탄력성,장은지,2024-07-08,#회복탄력성#리셋하고 리드하라#조직문화 구축,
영상,생각,일의 정체성을 세우는 법,박선웅,2024-07-05,#일의 의미#정체성#감정수업,
아티클,생각,살아남은 생명체의 위기 대응법 ‘있다고 생각하라!’,서광원,2024-07-05,위기대응#위기관리#생존전략,13 min read
아티클,생각,"AI 시대, 리더가 배울 것은 AI가 아니다",구본권,2024-07-04,AX#GPT#만물유전#######,13 min read
영상,성과,본인의 리더십 스타일 진단,최현진,2024-07-04,#성과평가#목표설정#리더십 진단,
영상,관계,고성과조직에는 동기부여하는 리더가 있다,이동환,2024-07-03,#감정수업#내제적 동기#리더의 관계,
아티클,생각,성공을 언러닝하고 실패를 러닝하라,김현정,2024-07-03,실패#성공#혁신기업#######,10 min read
아티클,성과,“전략은 좋았는데 실행이 안 됐다”는 말은 틀렸다,김언수,2024-07-02,전략#수립#실행,14 min read
영상,생각,"사람을 움직이는 강력한 힘, 정체성",박선웅,2024-07-02,#능동성#정체성#감정수업,
영상,조직,"스프린트의 꽃, 회고",김남준,2024-07-01,#애자일 조직#회고#조직문화 구축,
영상,생각,나에게도 창의성이 있을까?,정병익,2024-07-01,#창의성#성장 마인드셋#복합적 사고,
영상,생각,단순한 생각과 창의적 생각의 차이,정병익,2024-07-01,#창의적 아이디어#창의성#성장 마인드셋,
영상,성과,"기회를 잡는데 필요한 자원, 직장에 다 있다",장영화,2024-07-01,#성과관리#변화의 시대#평생 직업,
영상,조직,효과적인 회고 진행 방법,김남준,2024-07-01,#애자일 조직#회고#조직문화 구축,
영상,경영,지원자의 역량 파악을 위한 질문 공식,조승환,2024-07-01,#인사/조직#면접#질문법,
영상,조직,애자일 도입을 위한 준비,김남준,2024-07-01,#시행착오#애자일 조직#조직문화 구축,
영상,생각,관점을 뒤집으면 새로움이 보인다,정병익,2024-07-01,#창의성#성장 마인드셋#새로운 관점,
영상,조직,다양한 관점 가지기,박혜형,2024-07-01,#DEI#오픈과 협업#창의적 조직,
영상,경영,구조화 면접하기,조승환,2024-07-01,#인사/조직#구조화 면접#면접,
영상,조직,편견 없애기,박혜형,2024-07-01,#DEI#의사결정#오픈과 협업,
영상,조직,"미묘한 공격, 미묘한 불공평은 이제 그만!",박혜형,2024-07-01,#DEI#오픈과 협업#Microaggression,
영상,조직,자유로운 회고를 위한 심리적 안전감,김남준,2024-07-01,#동기부여#애자일 조직#조직문화 구축,
영상,조직,무의식적 편견이 가지고 오는 문제점과 극복 방법,박혜형,2024-07-01,#편견#DEI#오픈과 협업,
영상,조직,애자일한 고객 수집 전략,김남준,2024-07-01,#애자일 조직#고객 중심#조직문화 구축,
영상,성과,"시장에서 통할 때까지, 거침없이 피보팅",장영화,2024-07-01,#성과관리#변화의 시대#커리어 피보팅,
영상,조직,Work Diet는 무엇인가?,김남준,2024-07-01,#애자일 조직#work diet#조직문화 구축,
영상,성과,틈새전략이 통하는 시장은 따로 있다,장영화,2024-07-01,#성과관리#커리어 전략#변화의 시대,
영상,조직,Work Diet 실행 방안,김남준,2024-07-01,#애자일 조직#work diet#조직문화 구축,
영상,조직,DEI 사례 만들기,박혜형,2024-07-01,#DEI#조직문화#오픈과 협업,
영상,경영,법적 기준 준수,조승환,2024-07-01,#인사/조직#면접#질문법,
영상,조직,고객 중심의 의사결정 및 회의 전략,김남준,2024-07-01,#애자일 조직#고객 중심#조직문화 구축,
영상,조직,두려움 없는 조직 만들기,박혜형,2024-07-01,#DEI#심리적 안전감#오픈과 협업,
영상,조직,직원 역량 향상을 위한 '내부 브랜딩',박현정,2024-07-01,#고객만족#고객지향 조직#다차원적 교육,
